Seq,1:Fx,1:Fy,1:Fz,1:Mx,1:My,1:Mz,1:COPx,1:COPy,2:Fx,2:Fy,2:Fz,2:Mx,2:My,2:COPx,2:COPy
778.000000,36.896698,-0.703927,442.966248,39.644772,35.719383,-2.131306,-0.080637,0.089498,-22.099518,-2.339836,184.626602,13.809143,-8.689561,0.047066,0.074795
779.000000,36.894543,-0.917834,441.516907,39.373974,35.619232,-2.102209,-0.080675,0.089179,-22.537144,-2.334143,185.731979,13.879086,-8.856750,0.047686,0.074726
780.000000,36.681248,-0.685718,440.822083,39.358501,35.604103,-2.114977,-0.080768,0.089284,-22.536144,-2.117464,186.463638,14.007515,-8.855008,0.047489,0.075122
781.000000,36.679466,-0.684017,439.725647,39.289436,35.456917,-2.115074,-0.080634,0.089350,-22.754631,-2.118574,187.925964,14.007233,-8.863220,0.047163,0.074536
782.000000,36.454937,-0.681785,438.982788,39.010944,35.446804,-2.072498,-0.080748,0.088867,-22.752722,-2.337979,189.019516,14.088444,-8.912668,0.047152,0.074534
783.000000,36.453426,-0.898520,438.266663,39.020073,35.347240,-2.043538,-0.080652,0.089033,-22.748247,-2.120740,190.117950,14.008381,-8.959147,0.047124,0.073683
784.000000,36.451408,-0.895012,436.800476,38.740730,35.248856,-2.043433,-0.080698,0.088692,-22.747501,-2.121350,190.849213,14.147789,-8.959023,0.046943,0.074131
785.000000,36.232410,-0.883960,435.738831,38.667038,35.185097,-1.942517,-0.080748,0.088739,-22.967609,-2.123000,191.943954,14.217577,-9.016109,0.046973,0.074072
786.000000,36.226105,-1.107231,434.982849,38.539993,35.187279,-1.971959,-0.080893,0.088601,-22.966864,-2.123610,192.675201,14.356985,-9.015986,0.046794,0.074514
787.000000,36.007221,-1.318934,434.658813,38.478195,35.024864,-1.985711,-0.080580,0.088525,-23.186974,-2.125260,193.769974,14.426767,-9.073066,0.046824,0.074453
788.000000,36.010715,-1.091730,433.572937,38.255493,34.974106,-1.955866,-0.080665,0.088233,-23.182987,-2.122886,194.873032,14.497009,-9.122226,0.046811,0.074392
789.000000,35.784252,-1.090200,432.091248,38.117470,34.867188,-1.913226,-0.080694,0.088216,-23.401146,-2.121020,195.605621,14.496342,-9.132993,0.046691,0.074110
790.000000,35.561249,-1.086094,431.365448,37.977989,34.855373,-1.871007,-0.080802,0.088041,-23.181263,-2.126530,196.330505,14.636501,-9.120917,0.046457,0.074550
791.000000,35.564846,-1.078120,430.666138,37.974121,34.754032,-1.812374,-0.080698,0.088175,-23.396362,-1.904013,197.435486,14.695911,-9.277238,0.046989,0.074434
792.000000,35.563236,-1.075640,429.563446,37.764427,34.705044,-1.812205,-0.080791,0.087914,-23.616470,-1.905665,198.530243,14.765697,-9.334319,0.047017,0.074375
793.000000,35.562286,-1.291000,428.853210,37.633682,34.604488,-1.783342,-0.080691,0.087754,-23.615288,-1.904748,198.897995,14.835850,-9.383336,0.047177,0.074590
794.000000,35.338192,-1.504664,427.774780,37.572990,34.542503,-1.712103,-0.080749,0.087834,-23.832592,-1.904940,200.728058,14.905724,-9.440561,0.047032,0.074258
795.000000,35.337376,-1.502609,427.047760,37.433693,34.443718,-1.712231,-0.080655,0.087657,-23.829994,-1.905529,201.458496,14.906708,-9.537531,0.047342,0.073994
796.000000,35.335770,-1.500128,425.945129,37.223999,34.394730,-1.712062,-0.080749,0.087392,-23.829248,-1.906140,202.189758,15.046116,-9.537407,0.047171,0.074416
797.000000,34.897297,-1.487285,425.252625,37.080231,34.270813,-1.653400,-0.080589,0.087196,-24.049356,-1.907789,203.284515,15.115902,-9.594490,0.047197,0.074358
798.000000,34.896530,-1.701737,424.177856,37.157990,34.219349,-1.624504,-0.080672,0.087600,-24.044436,-1.468634,204.018356,15.234173,-9.594196,0.047026,0.074671
799.000000,34.894974,-1.701972,423.809448,36.950066,34.072464,-1.624569,-0.080396,0.087186,-24.042273,-1.470751,205.112305,15.304405,-9.642029,0.047009,0.074615
800.000000,34.670212,-1.697796,422.338562,36.810432,34.062046,-1.582024,-0.080651,0.087159,-24.265659,-1.691300,205.846252,15.314203,-9.649975,0.046880,0.074396
801.000000,34.674770,-1.689475,422.008667,36.736328,34.009109,-1.523420,-0.080589,0.087051,-24.259809,-1.468520,206.947418,15.513605,-9.700317,0.046873,0.074964
802.000000,34.673164,-1.686995,420.906006,36.526634,33.960121,-1.523251,-0.080683,0.086781,-24.476788,-1.465739,208.047775,15.583094,-9.760099,0.046913,0.074902
803.000000,34.448795,-1.682217,419.447266,36.387749,33.850517,-1.481066,-0.080703,0.086752,-24.255232,-1.255465,209.135742,15.643103,-9.794357,0.046833,0.074799
804.000000,34.447453,-1.898179,418.724854,36.256248,33.849144,-1.451841,-0.080839,0.086587,-24.250566,-1.033600,209.869171,15.772352,-9.795683,0.046675,0.075153
805.000000,34.228653,-1.889751,417.649750,36.184128,33.786400,-1.494351,-0.080896,0.086637,-24.467106,-1.029291,210.606018,15.772585,-9.904608,0.047029,0.074891
806.000000,34.006416,-1.883210,416.560242,35.973015,33.627838,-1.392981,-0.080727,0.086357,-24.462139,-1.029951,212.435272,15.842913,-9.952582,0.046850,0.074578
807.000000,34.006344,-1.878865,415.474640,35.902351,33.577156,-1.393173,-0.080816,0.086413,-24.683409,-0.812805,213.167755,15.970888,-9.960092,0.046724,0.074922
808.000000,33.782463,-2.094465,415.124268,35.702797,33.515476,-1.321900,-0.080736,0.086005,-24.682226,-0.811889,213.535492,16.041044,-10.009110,0.046873,0.075121
809.000000,33.781918,-2.310852,414.777588,35.641693,33.464314,-1.292972,-0.080680,0.085930,-24.680063,-0.814005,214.629456,16.111280,-10.056937,0.046857,0.075066
810.000000,33.556198,-2.307031,412.937195,35.572289,33.405495,-1.250394,-0.080897,0.086145,-24.677902,-0.816122,215.723419,16.181517,-10.104772,0.046841,0.075010
811.000000,33.560490,-2.080252,412.227051,35.419991,33.304932,-1.220847,-0.080793,0.085924,-24.896387,-0.817231,217.185730,16.181234,-10.112980,0.046564,0.074504
812.000000,33.558743,-2.295194,411.141144,35.218842,33.254173,-1.191686,-0.080883,0.085661,-24.895390,-0.600549,217.917389,16.309664,-10.111238,0.046399,0.074843
813.000000,33.116055,-2.287362,410.056396,35.148155,33.181908,-1.191755,-0.080920,0.085715,-25.115061,-0.600673,218.648636,16.310198,-10.217459,0.046730,0.074595
814.000000,33.113338,-2.502651,408.601105,35.017250,33.082748,-1.162563,-0.080966,0.085700,-25.109211,-0.377893,219.749802,16.509600,-10.267801,0.046725,0.075129
815.000000,33.117630,-2.275872,407.890900,34.864944,32.982182,-1.133016,-0.080860,0.085476,-25.110535,-0.600956,220.478088,16.520742,-10.363319,0.047004,0.074931
816.000000,33.116817,-2.273817,407.163910,34.725647,32.883396,-1.133144,-0.080762,0.085287,-25.108372,-0.603072,221.572052,16.590979,-10.411152,0.046988,0.074878
817.000000,32.891590,-2.490382,406.431885,34.595581,32.872505,-1.061481,-0.080881,0.085120,-25.102081,-0.380670,222.673035,16.650164,-10.363605,0.046542,0.074774
818.000000,32.890778,-2.488327,405.704895,34.456291,32.773720,-1.061609,-0.080782,0.084929,-25.099483,-0.381259,223.403488,16.651144,-10.460575,0.046824,0.074534
819.000000,32.665104,-2.487222,404.598877,34.388657,32.617008,-1.019266,-0.080616,0.084994,-25.098482,-0.164581,224.135162,16.779577,-10.458832,0.046663,0.074864
820.000000,32.665115,-2.702226,404.258118,34.187668,32.564850,-0.990433,-0.080555,0.084569,-25.319082,-0.381096,225.234543,16.999666,-10.518597,0.046701,0.075475
821.000000,32.669762,-2.473767,403.177124,34.103249,32.611576,-0.960587,-0.080886,0.084586,-25.538496,-0.163929,225.966202,16.989218,-10.623198,0.047012,0.075185
822.000000,32.449284,-2.684620,402.101776,33.900658,32.548763,-0.973744,-0.080947,0.084309,-25.536335,-0.166046,227.060150,17.059450,-10.671030,0.046996,0.075132
823.000000,32.442341,-2.687604,400.985199,33.834473,32.404102,-0.889082,-0.080811,0.084378,-25.753311,-0.163262,228.160507,17.128942,-10.730812,0.047032,0.075074
824.000000,32.222660,-2.898874,400.285461,33.702271,32.291492,-0.902538,-0.080671,0.084196,-25.750505,-0.161806,228.895844,17.129028,-10.730958,0.046881,0.074833
825.000000,31.997549,-2.896394,399.185364,33.494766,32.133785,-0.860290,-0.080498,0.083908,-25.528952,0.048467,229.983795,17.189034,-10.765216,0.046809,0.074740
826.000000,31.996210,-3.112357,398.463013,33.363266,32.132420,-0.831065,-0.080641,0.083730,-25.964512,0.276615,231.092163,17.387238,-10.836762,0.046894,0.075239
827.000000,32.000496,-2.885578,397.752808,33.210960,32.031857,-0.801518,-0.080532,0.083496,-25.964949,0.275088,231.455658,17.456490,-10.787623,0.046608,0.075420
828.000000,31.776402,-3.099249,396.674377,33.150269,31.969879,-0.730277,-0.080595,0.083570,-25.961168,0.275416,232.553864,17.527630,-10.933608,0.047015,0.075370
829.000000,31.550900,-3.097364,395.562073,32.942009,31.911366,-0.687669,-0.080673,0.083279,-25.959240,0.273818,234.016205,17.666225,-10.835474,0.046302,0.075491
830.000000,31.549946,-3.312724,394.851868,32.811256,31.810806,-0.658806,-0.080564,0.083098,-25.956640,0.273228,234.746643,17.667210,-10.932446,0.046571,0.075261
831.000000,31.105713,-3.306757,393.750092,32.601540,31.740234,-0.658514,-0.080610,0.082798,-26.178164,0.273085,235.478699,17.806160,-10.941572,0.046465,0.075617
832.000000,31.103798,-3.522479,392.670471,32.541035,31.591278,-0.629620,-0.080452,0.082871,-26.176003,0.270968,236.572662,17.876400,-10.989403,0.046453,0.075564
833.000000,31.102051,-3.737414,391.584595,32.339886,31.540520,-0.600459,-0.080546,0.082587,-26.617737,0.273360,237.309540,17.875584,-11.008051,0.046387,0.075326
834.000000,30.878496,-3.734691,390.852844,32.340290,31.529705,-0.558147,-0.080669,0.082743,-26.613703,0.490976,238.408173,17.935745,-11.152416,0.046779,0.075231
835.000000,30.877274,-3.731608,389.762329,32.131351,31.381519,-0.558340,-0.080514,0.082438,-27.050041,0.491496,241.334503,18.214424,-11.269159,0.046695,0.075474
836.000000,30.880630,-3.721819,388.693298,31.917196,31.328983,-0.499503,-0.080601,0.082114,-27.044683,0.932179,241.704834,18.263443,-11.318007,0.046826,0.075561
837.000000,30.879816,-3.719764,387.966309,31.777899,31.230198,-0.499632,-0.080497,0.081909,-27.042776,0.712769,242.798401,18.344654,-11.367455,0.046818,0.075555
838.000000,30.879614,-3.932840,386.897430,31.715780,31.177742,-0.470830,-0.080584,0.081975,-27.261005,0.928953,244.261108,18.333393,-11.374047,0.046565,0.075057
839.000000,30.877256,-3.932651,386.153381,31.437464,31.080654,-0.470598,-0.080488,0.081412,-27.258896,0.713494,244.996216,18.484684,-11.473697,0.046832,0.075449
840.000000,30.877048,-4.145720,385.084534,31.375338,31.028194,-0.441798,-0.080575,0.081476,-27.256479,0.928670,246.090576,18.543941,-11.519910,0.046812,0.075354
841.000000,30.651379,-4.144615,383.978485,31.307705,30.871485,-0.399454,-0.080399,0.081535,-27.478004,0.928527,246.822601,18.682896,-11.529038,0.046710,0.075694
842.000000,30.427279,-4.358279,382.900055,31.247017,30.809500,-0.328213,-0.080464,0.081606,-27.475842,0.926410,247.916565,18.753136,-11.576869,0.046697,0.075643
843.000000,30.206942,-4.351717,381.807861,31.035873,30.748457,-0.370362,-0.080534,0.081287,-27.471621,0.926361,249.014603,18.684052,-11.624965,0.046684,0.075032
844.000000,30.429821,-4.346442,381.103973,30.893570,30.658180,-0.269504,-0.080446,0.081063,-27.694767,0.925677,249.379059,18.893078,-11.682967,0.046848,0.075760
845.000000,30.209822,-4.336562,379.289703,30.681408,30.595839,-0.311780,-0.080666,0.080892,-27.692352,1.140850,250.473450,18.952335,-11.729177,0.046828,0.075666
846.000000,30.208870,-4.551922,378.579468,30.550659,30.495283,-0.282917,-0.080552,0.080698,-27.914131,0.923417,251.205078,19.102264,-11.739926,0.046734,0.076043
847.000000,30.208799,-4.547576,377.493835,30.479988,30.444595,-0.283108,-0.080649,0.080743,-28.130671,0.927728,251.941925,19.102501,-11.848847,0.047030,0.075821
848.000000,29.986557,-4.541027,376.404358,30.268879,30.286036,-0.181737,-0.080461,0.080416,-28.127119,0.928575,253.408508,19.242001,-11.848868,0.046758,0.075933
849.000000,29.985743,-4.538972,375.677368,30.129581,30.187246,-0.181866,-0.080354,0.080201,-27.906313,1.139457,253.765228,19.162598,-11.883250,0.046828,0.075513
850.000000,29.760241,-4.537095,374.565094,29.921314,30.128733,-0.139258,-0.080437,0.079883,-27.905821,0.921558,254.496063,19.312984,-11.884746,0.046699,0.075887
851.000000,29.759289,-4.752454,373.854858,29.790573,30.028177,-0.110394,-0.080320,0.079685,-28.125237,1.138725,255.227722,19.302540,-11.989348,0.046975,0.075629
852.000000,29.758423,-4.747684,372.393555,29.649502,30.027287,-0.110288,-0.080633,0.079619,-28.124491,1.138114,255.958984,19.441948,-11.989223,0.046840,0.075957
853.000000,29.533714,-4.746223,371.656952,29.511635,29.918976,-0.067976,-0.080502,0.079406,-28.122330,1.135998,257.052917,19.512184,-12.037055,0.046827,0.075907
854.000000,29.531937,-4.744523,370.560516,29.442574,29.771786,-0.068073,-0.080343,0.079454,-28.121584,1.135387,257.784180,19.651596,-12.036931,0.046694,0.076233
855.000000,29.317310,-4.728369,369.143372,29.295605,29.755293,-0.051619,-0.080606,0.079361,-28.338352,1.140216,258.889404,19.720182,-11.999893,0.046351,0.076172
856.000000,29.315954,-4.942701,368.069672,29.095207,29.605345,-0.022820,-0.080434,0.079048,-28.556841,1.141010,259.988403,19.790869,-12.155130,0.046753,0.076122
857.000000,29.090452,-4.940824,366.957367,28.886936,29.546831,0.019790,-0.080518,0.078720,-28.557024,1.356771,260.352295,19.849142,-12.104372,0.046492,0.076240
858.000000,29.090242,-5.153893,365.888550,28.824821,29.494370,0.048591,-0.080610,0.078780,-28.334545,1.350671,261.807617,19.990286,-12.189264,0.046558,0.076355
859.000000,29.088465,-5.152193,364.792084,28.755758,29.347185,0.048494,-0.080449,0.078828,-28.552498,1.356488,262.181763,20.059690,-12.250233,0.046724,0.076511
860.000000,29.092617,-5.142828,364.098694,28.612009,29.244852,0.107033,-0.080321,0.078583,-28.550591,1.137083,263.275330,20.140909,-12.299681,0.046718,0.076501
861.000000,29.091007,-5.140348,362.996033,28.402315,29.195864,0.107203,-0.080430,0.078244,-28.771425,1.355756,263.644257,20.199633,-12.356333,0.046867,0.076617
862.000000,28.866909,-5.354013,361.917572,28.341619,29.133884,0.178444,-0.080499,0.078310,-28.763720,1.576654,265.107971,20.189642,-12.356738,0.046610,0.076156
863.000000,28.645201,-5.346777,360.092438,28.131060,28.975040,0.136260,-0.080466,0.078122,-28.766710,1.137807,265.473145,20.280935,-12.405927,0.046731,0.076395
864.000000,28.644386,-5.344722,359.365448,27.991770,28.876255,0.136131,-0.080353,0.077892,-28.986567,1.353446,266.568268,20.339735,-12.461389,0.046747,0.076302
865.000000,28.643435,-5.560090,358.655243,27.861021,28.775700,0.164996,-0.080232,0.077682,-28.982784,1.351870,268.029846,20.339903,-12.460349,0.046489,0.075887
866.000000,28.423445,-5.334508,357.923309,27.709398,28.764805,0.237345,-0.080366,0.077417,-28.978119,1.573734,268.763245,20.469160,-12.461673,0.046367,0.076161
867.000000,28.422087,-5.548840,356.849579,27.509005,28.614849,0.266144,-0.080187,0.077089,-28.975956,1.571618,269.857178,20.539396,-12.509505,0.046356,0.076112
868.000000,28.422016,-5.544495,355.763947,27.438337,28.564161,0.265953,-0.080290,0.077125,-29.197041,1.573002,270.225739,20.609098,-12.567771,0.046508,0.076266
869.000000,27.976818,-5.538890,354.292725,27.298855,28.445194,0.266274,-0.080287,0.077052,-29.414021,1.575783,271.326080,20.678587,-12.627555,0.046540,0.076213
870.000000,27.975866,-5.754242,353.582489,27.168110,28.344643,0.295137,-0.080164,0.076837,-29.635544,1.575640,272.058136,20.817545,-12.636683,0.046448,0.076519
871.000000,27.974594,-5.748444,351.757690,26.957394,28.294352,0.295179,-0.080437,0.076636,-29.632198,1.574440,273.519836,20.957937,-12.733529,0.046554,0.076623
872.000000,27.978407,-5.742405,351.786469,26.814663,28.193314,0.353845,-0.080143,0.076224,-29.629395,1.575897,274.255157,20.958025,-12.733673,0.046430,0.076418
873.000000,27.975834,-5.740281,350.314301,26.675205,28.095924,0.354046,-0.080202,0.076146,-29.849064,1.575775,274.986420,20.958555,-12.839895,0.046693,0.076217
874.000000,27.975765,-5.735935,349.228699,26.604534,28.045237,0.353854,-0.080306,0.076181,-29.846903,1.573658,276.080383,21.028791,-12.887726,0.046681,0.076169
875.000000,27.750126,-5.951464,348.133209,26.404816,27.984957,0.425456,-0.080386,0.075847,-29.845901,1.790337,276.812042,21.157221,-12.885984,0.046551,0.076432
876.000000,27.755161,-5.722403,347.064362,26.321148,27.932491,0.454940,-0.080482,0.075839,-30.066267,1.571397,277.906372,21.237986,-12.944683,0.046579,0.076421
877.000000,27.533724,-5.933618,345.619598,26.188786,27.821270,0.441814,-0.080497,0.075773,-30.062227,1.787109,279.368317,21.227175,-12.942025,0.046326,0.075983
878.000000,27.533705,-5.931988,345.268219,26.119892,27.672688,0.441388,-0.080148,0.075651,-30.060299,1.787415,280.467316,21.436739,-12.990918,0.046319,0.076432
879.000000,27.531687,-5.928480,343.802032,25.840549,27.574306,0.441493,-0.080204,0.075161,-30.062056,1.562823,281.559113,21.517134,-13.037299,0.046304,0.076421
880.000000,27.308134,-5.925757,343.070313,25.840954,27.563492,0.483806,-0.080344,0.075323,-30.281729,1.562702,282.290344,21.517668,-13.143521,0.046560,0.076225
881.000000,27.312422,-5.698978,342.360138,25.688656,27.462925,0.513354,-0.080216,0.075034,-30.277063,1.784566,283.023773,21.646917,-13.144847,0.046444,0.076484
882.000000,27.090981,-5.910186,340.915314,25.556295,27.351707,0.500228,-0.080230,0.074964,-30.274466,1.783977,283.754211,21.647898,-13.241815,0.046666,0.076291
883.000000,27.085615,-6.127932,339.826385,25.497053,27.301783,0.613788,-0.080340,0.075030,-30.276457,1.561808,284.851044,21.867624,-13.289260,0.046653,0.076769
884.000000,26.866070,-6.121803,339.109894,25.356306,27.190943,0.571339,-0.080183,0.074773,-30.715704,1.565059,285.952209,21.936659,-13.358296,0.046715,0.076714
885.000000,26.863884,-6.119074,337.649933,25.217600,26.994364,0.571178,-0.079948,0.074686,-30.713150,1.349226,286.687103,21.947725,-13.360057,0.046602,0.076556
886.000000,26.862932,-6.334434,336.939728,25.086855,26.893801,0.600041,-0.079818,0.074455,-30.709555,1.565316,288.149200,22.077139,-13.455285,0.046696,0.076617
887.000000,26.863031,-6.329309,335.847870,24.875547,26.941311,0.600116,-0.080219,0.074068,-30.711941,1.560272,288.874847,22.216845,-13.452460,0.046568,0.076908
888.000000,26.860729,-6.545626,334.756012,24.814287,26.891544,0.629374,-0.080332,0.074126,-30.928917,1.563056,289.975220,22.286333,-13.512244,0.046598,0.076856
889.000000,26.636023,-6.544166,334.019440,24.676420,26.783237,0.671686,-0.080185,0.073877,-30.925364,1.563902,291.441803,22.425823,-13.512268,0.046364,0.076948
890.000000,26.411177,-6.760128,333.299591,24.547102,26.673157,0.742990,-0.080028,0.073649,-30.923203,1.561785,292.535736,22.496059,-13.560095,0.046354,0.076900
891.000000,26.190840,-6.753558,332.207428,24.335958,26.612110,0.700841,-0.080107,0.073255,-31.144293,1.563169,292.904297,22.565765,-13.618364,0.046494,0.077041
892.000000,26.189060,-6.751858,331.110992,24.266897,26.464926,0.700743,-0.079928,0.073289,-31.140715,1.559547,294.360931,22.566833,-13.714149,0.046590,0.076664
893.000000,26.193213,-6.742501,330.417603,24.123148,26.362593,0.759282,-0.079786,0.073008,-30.920830,1.554036,295.085815,22.706989,-13.702072,0.046434,0.076950
894.000000,25.749723,-6.734236,328.957184,23.982058,26.340118,0.759511,-0.080072,0.072903,-31.136185,1.557360,296.553741,22.706409,-13.712984,0.046241,0.076568
895.000000,25.747015,-6.949534,327.501862,23.851147,26.240959,0.788703,-0.080125,0.072828,-31.355110,1.556627,298.016235,22.846352,-13.819080,0.046370,0.076661
896.000000,25.746201,-6.947478,326.774841,23.711853,26.142174,0.788575,-0.080001,0.072563,-31.354364,1.556016,298.747498,22.985760,-13.818958,0.046256,0.076940
897.000000,25.526598,-6.721294,326.055084,23.560982,26.032085,0.860562,-0.079840,0.072261,-31.576775,1.334338,299.844299,23.066605,-13.972746,0.046600,0.076929
898.000000,25.525188,-6.932911,324.247040,23.358814,25.980032,0.889596,-0.080124,0.072040,-31.572989,1.332762,301.305847,23.066772,-13.971705,0.046371,0.076556
899.000000,25.082163,-6.928397,323.884460,23.289146,25.909060,0.889652,-0.079995,0.071906,-31.570827,1.330645,302.399780,23.137009,-14.019534,0.046361,0.076511
900.000000,25.304882,-7.141233,322.455811,23.295834,25.817722,0.876043,-0.080066,0.072245,-31.570080,1.330034,303.131042,23.276417,-14.019412,0.046249,0.076787
901.000000,25.084486,-6.914632,321.360352,23.074562,25.757431,0.948329,-0.080151,0.071803,-31.789007,1.329300,304.593536,23.416359,-14.125512,0.046375,0.076877
902.000000,24.864941,-6.908487,320.643860,22.933819,25.646587,0.905882,-0.079985,0.071524,-31.787569,1.547510,304.961700,23.475536,-14.172910,0.046474,0.076979
903.000000,25.082720,-7.127936,319.923096,22.804520,25.558090,0.977064,-0.079888,0.071281,-32.006756,1.329484,306.423767,23.626453,-14.280625,0.046604,0.077104
904.000000,24.862162,-7.119439,318.102905,22.732239,25.496742,0.934883,-0.080152,0.071462,-32.002533,1.329435,307.521790,23.557365,-14.328722,0.046594,0.076604
905.000000,24.637455,-7.117979,317.366272,22.594376,25.388428,0.977195,-0.079997,0.071193,-31.778105,1.326851,308.614990,23.628056,-14.367304,0.046554,0.076562
906.000000,24.635708,-7.332913,316.280396,22.393227,25.337669,1.006357,-0.080111,0.070802,-31.999628,1.326708,309.346985,23.767010,-14.376429,0.046473,0.076830
907.000000,24.639997,-7.106134,315.570221,22.240929,25.237110,1.035904,-0.079973,0.070479,-32.216579,1.549205,310.452820,23.964851,-14.435659,0.046499,0.077193
908.000000,24.197170,-7.315724,314.502258,22.178787,25.163073,1.064825,-0.080009,0.070520,-32.436943,1.330263,311.547150,24.045612,-14.494358,0.046524,0.077181
909.000000,24.194595,-7.313599,313.030151,22.039324,25.065683,1.065025,-0.080074,0.070406,-32.433395,1.331109,313.013733,24.185108,-14.494379,0.046306,0.077265
910.000000,24.198885,-7.086820,312.319977,21.887030,24.965117,1.094572,-0.079934,0.070079,-32.430973,1.546285,314.108124,24.244366,-14.540594,0.046292,0.077185
911.000000,23.754517,-7.298268,311.235046,21.685858,24.892778,1.123855,-0.079981,0.069677,-32.428814,1.544169,315.202087,24.314602,-14.588421,0.046283,0.077140
912.000000,23.753893,-7.295305,310.143433,21.755075,24.843084,1.123760,-0.080102,0.070145,-32.647301,1.544963,316.301056,24.385292,-14.743660,0.046613,0.077095
913.000000,23.529186,-7.293845,309.406799,21.617208,24.734770,1.166070,-0.079943,0.069867,-32.643955,1.543764,317.762787,24.525684,-14.840506,0.046703,0.077182
914.000000,23.527437,-7.508788,308.320923,21.416063,24.684015,1.195232,-0.080059,0.069460,-32.644627,1.544659,318.131317,24.734264,-14.792429,0.046498,0.077749
915.000000,23.307835,-7.282603,307.601135,21.265196,24.573923,1.267218,-0.079889,0.069132,-32.640095,1.542472,320.324127,24.873842,-14.791265,0.046176,0.077652
916.000000,23.306425,-7.494220,305.793152,21.063025,24.521870,1.296252,-0.080191,0.068880,-32.860203,1.540823,321.418854,24.943624,-14.848348,0.046196,0.077605
917.000000,23.087290,-7.489110,305.440125,20.991930,24.460419,1.253870,-0.080083,0.068727,-32.857601,1.540233,322.149323,24.944613,-14.945315,0.046393,0.077432
918.000000,22.863192,-7.702775,304.361694,20.931234,24.398439,1.325111,-0.080163,0.068771,-32.854263,1.539034,323.610992,25.085001,-15.042163,0.046482,0.077516
919.000000,22.861969,-7.699692,303.271179,20.722292,24.250261,1.324918,-0.079962,0.068329,-33.072750,1.537924,325.073334,25.084719,-15.050374,0.046298,0.077166
920.000000,22.416773,-7.694080,301.799927,20.582813,24.131289,1.325241,-0.079958,0.068200,-33.293091,1.538696,326.173126,25.293833,-15.108518,0.046321,0.077547
921.000000,22.415434,-7.910042,301.077576,20.451313,24.129923,1.354466,-0.080145,0.067927,-33.290928,1.536579,327.267090,25.364069,-15.156350,0.046312,0.077503
922.000000,22.420469,-7.680981,300.008728,20.367641,24.077457,1.383950,-0.080256,0.067890,-33.728996,1.540747,328.735962,25.503260,-15.274398,0.046464,0.077580
923.000000,22.419518,-7.896348,299.298584,20.236893,23.976902,1.412814,-0.080110,0.067614,-33.722889,1.980815,329.837555,25.691690,-15.323123,0.046457,0.077892
924.000000,21.975121,-7.891161,298.203003,20.167816,23.808132,1.412837,-0.079839,0.067631,-33.723282,1.539476,331.296509,25.712992,-15.322250,0.046249,0.077613
925.000000,21.974306,-7.889106,297.475983,20.028522,23.709347,1.412708,-0.079702,0.067328,-33.943134,1.755116,332.391663,25.771791,-15.377714,0.046264,0.077534
926.000000,21.749413,-8.102345,296.021912,19.897427,23.697159,1.484247,-0.080052,0.067216,-34.162060,1.754383,333.854156,25.911737,-15.483810,0.046379,0.077614
927.000000,21.534971,-7.871484,295.322205,19.743683,23.584541,1.471476,-0.079860,0.066855,-34.156956,1.977773,334.224091,25.971727,-15.534275,0.046479,0.077708
928.000000,21.533056,-8.087198,294.242554,19.683170,23.435585,1.500370,-0.079647,0.066894,-34.378616,1.753580,336.415497,26.121019,-15.540915,0.046196,0.077645
929.000000,21.307961,-8.086348,293.493774,19.544552,23.426468,1.543044,-0.079819,0.066593,-34.376709,1.534175,337.509033,26.202234,-15.590364,0.046192,0.077634
930.000000,21.308853,-8.081648,292.777588,19.403645,23.424171,1.542822,-0.080007,0.066274,-34.373108,1.750264,338.971161,26.331644,-15.685592,0.046274,0.077681
931.000000,21.083183,-8.080543,291.671509,19.336018,23.267466,1.585165,-0.079773,0.066294,-34.593018,1.752565,339.707458,26.471506,-15.792876,0.046490,0.077924
932.000000,20.861746,-8.291750,290.226715,19.203653,23.156252,1.572038,-0.079787,0.066168,-34.591293,1.748921,341.164917,26.610994,-15.791568,0.046287,0.078000
933.000000,20.860931,-8.289695,289.499695,19.064360,23.057467,1.571910,-0.079646,0.065853,-34.810757,1.750845,341.901001,26.610632,-15.800965,0.046215,0.077831
934.000000,20.641140,-8.278210,288.062408,18.920267,23.043503,1.673124,-0.079995,0.065681,-34.812515,1.526253,342.992828,26.691027,-15.847344,0.046203,0.077818
935.000000,20.639362,-8.276510,286.965973,18.851206,22.896315,1.673026,-0.079788,0.065691,-35.246658,1.752892,344.463867,26.820059,-15.966844,0.046353,0.077860
936.000000,20.415062,-8.276085,286.592834,18.782988,22.837397,1.715403,-0.079686,0.065539,-35.024178,1.746794,345.919189,26.961203,-16.051735,0.046403,0.077941
937.000000,20.195465,-8.267225,285.142029,18.640467,22.824448,1.673191,-0.080046,0.065373,-35.244286,1.745145,347.013916,27.030981,-16.108822,0.046421,0.077896
938.000000,20.194515,-8.482593,284.431824,18.509722,22.723892,1.702055,-0.079892,0.065076,-35.242611,1.528162,348.112518,27.251524,-16.159332,0.046420,0.078284
939.000000,19.974863,-8.253693,282.977753,18.357077,22.711702,1.774277,-0.080260,0.064871,-35.244118,1.520859,349.204712,27.320948,-16.204094,0.046403,0.078238
940.000000,19.530884,-8.464538,281.904938,18.156664,22.540171,1.803197,-0.079957,0.064407,-35.458286,1.525097,351.040405,27.390520,-16.264023,0.046331,0.078027
941.000000,19.529106,-8.462838,280.808472,18.087605,22.392984,1.803100,-0.079745,0.064413,-35.456749,1.742531,351.768188,27.520067,-16.262646,0.046231,0.078234
