Seq,1:Fx,1:Fy,1:Fz,1:Mx,1:My,1:Mz,1:COPx,1:COPy,2:Fx,2:Fy,2:Fz,2:Mx,2:My,2:Mz,2:COPx,2:COPy
30.000000,17.428606,-1.721052,349.857391,43.552589,30.313402,-0.486935,-0.086645,0.124487,-17.315180,2.456686,286.510559,42.843563,-22.388807,1.837777,0.078143,0.149536
31.000000,17.651939,-1.721839,349.861053,43.691048,30.323917,-0.529280,-0.086674,0.124881,-17.311260,2.679160,286.512726,42.833401,-22.390257,1.868060,0.078148,0.149499
32.000000,17.428928,-1.502729,349.476013,43.752556,30.364265,-0.515894,-0.086885,0.125195,-17.316597,2.458193,286.147858,42.912735,-22.340855,1.837639,0.078075,0.149967
33.000000,17.428928,-1.502729,349.476013,43.752556,30.364265,-0.515894,-0.086885,0.125195,-17.310823,2.680687,286.149231,42.764149,-22.439394,1.868215,0.078419,0.149447
34.000000,17.652077,-1.504417,349.844269,43.682495,30.325687,-0.558272,-0.086683,0.124863,-17.096043,2.451787,286.504181,42.844311,-22.376852,1.879368,0.078103,0.149542
35.000000,17.651939,-1.721839,349.861053,43.691048,30.323917,-0.529280,-0.086674,0.124881,-17.311007,2.896452,286.513123,42.822426,-22.388636,1.837978,0.078142,0.149461
36.000000,17.425060,-1.945540,350.208954,43.773514,30.462057,-0.516545,-0.086983,0.124993,-17.311007,2.896452,286.513123,42.822426,-22.388636,1.837978,0.078142,0.149461
37.000000,17.429337,-1.503756,349.839508,43.822197,30.413658,-0.515830,-0.086936,0.125264,-17.091869,2.891552,286.506744,42.823174,-22.376684,1.879569,0.078102,0.149467
38.000000,17.428455,-1.723462,350.214935,43.762115,30.363789,-0.486776,-0.086700,0.124958,-17.312189,2.895535,286.145386,42.752270,-22.339621,1.837987,0.078071,0.149408
39.000000,17.428455,-1.723462,350.214935,43.762115,30.363789,-0.486776,-0.086700,0.124958,-17.312189,2.895535,286.145386,42.752270,-22.339621,1.837987,0.078071,0.149408
40.000000,17.648344,-1.729813,350.560364,43.694908,30.425257,-0.587914,-0.086790,0.124643,-17.311007,2.896452,286.513123,42.822426,-22.388636,1.837978,0.078142,0.149461
