Seq,1:Fx,1:Fy,1:Fz,1:Mx,1:My,1:Mz,1:COPx,1:COPy,2:Fx,2:Fy,2:Fz,2:Mx,2:My,2:Mz,2:COPx,2:COPy
29.000000,14.201983,2.123831,339.775024,21.378019,40.853432,-0.046384,-0.120237,0.062918,-11.553330,-2.368417,299.588654,17.604361,-33.375286,-0.574858,0.111404,0.058762
30.000000,13.978498,2.122209,340.128906,21.449099,40.893295,-0.003879,-0.120229,0.063062,-11.557251,-2.590892,299.586487,17.614523,-33.373837,-0.605141,0.111400,0.058796
31.000000,13.977616,1.902503,340.504395,21.389017,40.843430,0.025177,-0.119950,0.062816,-11.556809,-2.591269,299.586304,17.474297,-33.275955,-0.604904,0.111073,0.058328
32.000000,13.759293,1.905558,340.878357,21.457209,40.880772,-0.017078,-0.119928,0.062947,-11.556809,-2.591269,299.586304,17.474297,-33.275955,-0.604904,0.111073,0.058328
33.000000,13.754189,1.680834,340.861572,21.470213,40.882545,-0.046753,-0.119939,0.062988,-11.777897,-2.589885,299.954834,17.543999,-33.334221,-0.563412,0.111131,0.058489
34.000000,13.753781,1.681861,340.498047,21.400572,40.833153,-0.046817,-0.119922,0.062851,-11.778824,-2.373513,299.587494,17.462864,-33.283585,-0.593486,0.111098,0.058290
35.000000,13.754189,1.680834,340.861572,21.470213,40.882545,-0.046753,-0.119939,0.062988,-11.779078,-2.590802,299.587097,17.473843,-33.285202,-0.563403,0.111104,0.058326
36.000000,13.759293,1.905558,340.878357,21.457209,40.880772,-0.017078,-0.119928,0.062947,-11.777662,-2.592308,299.949799,17.404671,-33.333157,-0.563265,0.111129,0.058025
37.000000,13.759768,2.126290,340.139465,21.447649,40.881241,-0.046197,-0.120190,0.063055,-11.777897,-2.589885,299.954834,17.543999,-33.334221,-0.563412,0.111131,0.058489
38.000000,13.982864,2.127310,339.773376,21.375818,40.940559,-0.088340,-0.120494,0.062912,-11.559548,-2.812826,299.951874,17.554611,-33.323517,-0.635197,0.111096,0.058525
39.000000,14.202391,2.122804,340.138550,21.447668,40.902824,-0.046319,-0.120253,0.063056,-11.560984,-3.031031,299.583710,17.495434,-33.276123,-0.605105,0.111075,0.058399
40.000000,13.984067,2.125858,340.512512,21.515860,40.940163,-0.088574,-0.120231,0.063187,-11.556809,-2.591269,299.586304,17.474297,-33.275955,-0.604904,0.111073,0.058328
41.000000,13.760037,1.907848,340.519714,21.525835,40.928871,-0.017141,-0.120195,0.063215,-11.556809,-2.591269,299.586304,17.474297,-33.275955,-0.604904,0.111073,0.058328
42.000000,13.759242,1.908273,340.144104,21.455439,40.978668,-0.016843,-0.120474,0.063077,-11.558433,-2.591809,299.218750,17.544367,-33.324825,-0.605132,0.111373,0.058634
