Seq,1:Fx,1:Fy,1:Fz,1:Mx,1:My,1:Mz,1:COPx,1:COPy,2:Fx,2:Fy,2:Fz,2:Mx,2:My,2:Mz,2:COPx,2:COPy
59.000000,-4.678081,-2.419166,102.248367,2.605778,8.759604,1.164747,-0.085670,0.025485,-44.814407,13.514306,585.115295,38.121216,-49.786674,3.963450,0.085089,0.065152
60.000000,-4.241851,-2.876619,105.518066,2.839766,9.029590,1.248725,-0.085574,0.026913,-44.815155,13.514916,584.384033,37.981804,-49.786804,3.963613,0.085195,0.064995
61.000000,-4.242859,-3.327837,109.536819,2.931997,9.275772,1.248097,-0.084682,0.026767,-45.032734,13.740454,583.657104,37.830582,-49.702171,3.952323,0.085156,0.064816
62.000000,-4.030297,-4.005138,112.793961,3.036905,9.633678,1.260347,-0.085410,0.026924,-45.034893,13.742571,582.563171,37.760353,-49.654343,3.952348,0.085234,0.064818
63.000000,-3.806182,-4.017043,116.807098,3.247307,9.989399,1.302722,-0.085520,0.027801,-45.040974,13.520309,581.830383,37.629303,-49.458035,3.922172,0.085004,0.064674
64.000000,-3.359411,-3.810259,120.080093,3.448320,10.258621,1.273632,-0.085431,0.028717,-45.043571,13.520899,581.099915,37.628319,-49.361065,3.922043,0.084944,0.064754
65.000000,-2.922282,-3.835830,124.407761,3.596001,10.581846,1.299720,-0.085058,0.028905,-44.823673,13.520502,580.000305,37.559433,-49.400810,3.880478,0.085174,0.064758
66.000000,-2.256917,-3.850550,127.687057,3.807006,10.861353,1.341942,-0.085062,0.029815,-44.827015,13.521702,578.538574,37.419037,-49.303963,3.880513,0.085222,0.064679
67.000000,-1.815585,-3.871808,131.665405,4.022048,11.133648,1.283302,-0.084560,0.030547,-44.829380,13.519868,577.803101,37.278725,-49.205925,3.880530,0.085160,0.064518
68.000000,-1.592676,-3.882253,134.939392,4.092399,11.489773,1.325911,-0.085148,0.030328,-44.606972,13.741547,576.706299,37.197884,-49.052139,3.869192,0.085056,0.064501
69.000000,-0.927920,-3.681833,138.560516,4.226237,11.722952,1.339202,-0.084605,0.030501,-44.392204,13.522228,575.246704,37.207436,-48.945656,3.797296,0.085086,0.064681
70.000000,-0.481146,-3.475048,141.833511,4.427246,11.992170,1.310112,-0.084551,0.031214,-44.394131,13.521922,574.147705,36.997871,-48.896767,3.797468,0.085164,0.064440
71.000000,0.190423,-3.047267,145.482300,4.546471,12.320074,1.352987,-0.084684,0.031251,-44.398167,13.304305,573.049072,36.937706,-48.752403,3.827430,0.085075,0.064458
72.000000,0.637193,-2.840482,148.755295,4.747480,12.589293,1.323897,-0.084631,0.031915,-44.623779,13.305973,571.588135,36.796860,-48.664803,3.868964,0.085140,0.064377
73.000000,1.301123,-2.423003,151.990173,4.943005,12.775845,1.308227,-0.084057,0.032522,-44.406448,13.523973,570.126892,36.784370,-48.459999,3.797123,0.084999,0.064520
74.000000,1.305004,-1.994289,154.883759,5.065802,12.975864,1.250202,-0.083778,0.032707,-44.186798,13.304382,569.390137,36.655479,-48.354332,3.785722,0.084923,0.064377
75.000000,1.755342,-1.564646,158.156540,5.114786,13.245008,1.251150,-0.083746,0.032340,-44.191326,13.304666,567.560730,36.444931,-48.208473,3.785765,0.084940,0.064213
76.000000,2.425734,-1.138816,161.058868,5.236175,13.476130,1.150563,-0.083672,0.032511,-44.200008,13.084897,565.734131,36.383873,-48.062225,3.755377,0.084955,0.064313
77.000000,3.094969,-0.710725,163.605240,5.426220,13.657837,1.193434,-0.083480,0.033167,-43.981522,13.084102,564.635132,36.313179,-47.906982,3.713757,0.084846,0.064313
78.000000,3.760063,-0.506994,166.504242,5.559030,13.889721,1.206600,-0.083420,0.033387,-43.984886,12.865590,563.167969,36.044441,-47.810692,3.744021,0.084896,0.064003
79.000000,3.980778,-0.299707,168.659012,5.691660,14.101423,1.220213,-0.083609,0.033747,-43.989651,12.868296,561.343567,35.973221,-47.665894,3.743917,0.084914,0.064084
80.000000,4.867649,-0.096992,171.193314,5.755008,14.196942,1.190968,-0.082929,0.033617,-43.770718,12.869027,559.881104,35.833290,-47.559799,3.702450,0.084946,0.064002
81.000000,5.313737,0.329263,173.722519,5.808177,14.369145,1.132757,-0.082713,0.033434,-43.552975,12.868845,558.050903,35.623192,-47.404678,3.660993,0.084947,0.063835
82.000000,5.763839,0.762471,175.915894,5.927129,14.489405,1.133247,-0.082366,0.033693,-43.557938,12.867601,556.584961,35.481895,-47.209679,3.660881,0.084820,0.063749
83.000000,6.202931,0.746665,177.699951,6.001684,14.663013,1.074682,-0.082516,0.033774,-43.559326,12.872317,554.761108,35.271049,-47.066521,3.577832,0.084841,0.063579
84.000000,6.865891,0.736609,178.791229,6.212847,14.745640,1.116709,-0.082474,0.034749,-43.349129,12.430356,552.927734,35.221710,-46.909943,3.619118,0.084839,0.063700
85.000000,7.534373,0.946724,180.613876,6.273722,14.827806,1.045019,-0.082097,0.034736,-43.132565,12.429255,550.729675,34.941460,-46.705811,3.577670,0.084807,0.063446
86.000000,8.196756,0.935165,182.057571,6.275627,14.960531,1.087375,-0.082175,0.034471,-42.916702,12.211242,548.531494,34.812416,-46.601185,3.566068,0.084956,0.063465
87.000000,8.422884,0.930316,184.261444,6.414677,15.068740,1.044861,-0.081779,0.034813,-42.920769,12.430860,546.707275,34.589996,-46.356873,3.536117,0.084793,0.063270
88.000000,9.080688,0.912059,185.683670,6.421790,15.105820,1.028188,-0.081352,0.034585,-42.704693,12.214892,544.513977,34.460045,-46.155434,3.524604,0.084764,0.063286
89.000000,9.524336,0.904581,187.137848,6.422239,15.226492,1.028228,-0.081365,0.034318,-42.710632,12.216681,542.321838,34.318672,-45.961617,3.524508,0.084750,0.063281
