Seq,1:Fx,1:Fy,1:Fz,1:Mx,1:My,1:Mz,1:COPx,1:COPy,2:Fx,2:Fy,2:Fz,2:Mx,2:My,2:Mz,2:COPx,2:COPy
30.000000,12.713979,-6.400675,312.252136,15.808220,35.856548,2.083196,-0.114832,0.050626,-11.454844,5.741086,326.699860,23.383018,-36.663067,0.761305,0.112222,0.071573
31.000000,12.713979,-6.400675,312.252136,15.808220,35.856548,2.083196,-0.114832,0.050626,-11.453427,5.739579,327.062561,23.313847,-36.711021,0.761443,0.112245,0.071283
32.000000,12.713979,-6.400675,312.252136,15.808220,35.856548,2.083196,-0.114832,0.050626,-11.458530,5.516187,326.692657,23.253853,-36.660557,0.731169,0.112217,0.071180
33.000000,12.713979,-6.400675,312.252136,15.808220,35.856548,2.083196,-0.114832,0.050626,-11.457785,5.515576,327.423920,23.393261,-36.660435,0.731006,0.111966,0.071446
34.000000,12.713979,-6.400675,312.252136,15.808220,35.856548,2.083196,-0.114832,0.050626,-11.458785,5.298894,326.692230,23.264832,-36.662174,0.761252,0.112222,0.071213
35.000000,12.713979,-6.400675,312.252136,15.808220,35.856548,2.083196,-0.114832,0.050626,-11.455047,5.737134,327.058319,23.312943,-36.612869,0.761298,0.111946,0.071281
36.000000,12.708875,-6.625399,312.235321,15.821220,35.858322,2.053520,-0.114844,0.050671,-11.458530,5.516187,326.692657,23.253853,-36.660557,0.731169,0.112217,0.071180
37.000000,12.713979,-6.400675,312.252136,15.808220,35.856548,2.083196,-0.114832,0.050626,-11.458530,5.516187,326.692657,23.253853,-36.660557,0.731169,0.112217,0.071180
38.000000,12.937871,-6.400080,312.261749,15.806789,35.866070,2.040757,-0.114859,0.050620,-11.676485,5.522004,327.066803,23.323257,-36.721523,0.689569,0.112275,0.071310
39.000000,12.713979,-6.400675,312.252136,15.808220,35.856548,2.083196,-0.114832,0.050626,-11.672565,5.744479,327.068939,23.313099,-36.722973,0.719852,0.112279,0.071279
40.000000,12.714724,-6.398385,311.893524,15.876846,35.904644,2.083133,-0.115118,0.050905,-11.670941,5.745019,327.436523,23.243031,-36.674099,0.720079,0.112004,0.070985
41.000000,12.709620,-6.623108,311.876678,15.889847,35.906422,2.053457,-0.115130,0.050949,-11.673747,5.743562,326.701202,23.242943,-36.673958,0.719861,0.112255,0.071144
42.000000,12.714386,-6.401703,312.615662,15.877861,35.905941,2.083260,-0.114857,0.050790,-11.458530,5.516187,326.692657,23.253853,-36.660557,0.731169,0.112217,0.071180
43.000000,12.713979,-6.400675,312.252136,15.808220,35.856548,2.083196,-0.114832,0.050626,-11.457348,5.517104,327.060394,23.324009,-36.709572,0.731160,0.112241,0.071314
44.000000,12.495608,-6.394906,311.891876,15.874641,35.991779,2.041176,-0.115398,0.050898,-11.458530,5.516187,326.692657,23.253853,-36.660557,0.731169,0.112217,0.071180
45.000000,12.495114,-6.614008,312.279449,15.815315,35.842720,2.069869,-0.114778,0.050645,-11.456026,5.740168,326.332123,23.312862,-36.614056,0.761314,0.112199,0.071439
46.000000,12.714993,-6.616835,312.273834,15.955036,35.952267,2.112189,-0.115131,0.051093,-11.456026,5.740168,326.332123,23.312862,-36.614056,0.761314,0.112199,0.071439
47.000000,12.709620,-6.623108,311.876678,15.889847,35.906422,2.053457,-0.115130,0.050949,-11.454610,5.738662,326.694824,23.243690,-36.662006,0.761452,0.112221,0.071148
48.000000,12.714386,-6.401703,312.615662,15.877861,35.905941,2.083260,-0.114857,0.050790,-11.236515,5.298427,326.691437,23.265282,-36.652924,0.719751,0.112194,0.071215
49.000000,12.714386,-6.401703,312.615662,15.877861,35.905941,2.083260,-0.114857,0.050790,-11.454610,5.738662,326.694824,23.243690,-36.662006,0.761452,0.112221,0.071148
50.000000,12.713423,-6.402058,312.246216,15.948096,35.857540,2.083291,-0.114837,0.051075,-11.454610,5.738662,326.694824,23.243690,-36.662006,0.761452,0.112221,0.071148
51.000000,12.709889,-6.841559,312.257019,15.968040,35.954044,2.082513,-0.115142,0.051137,-11.453682,5.522286,327.062164,23.324825,-36.712639,0.791526,0.112250,0.071316
52.000000,12.710027,-6.624136,312.240204,15.959492,35.955814,2.053521,-0.115154,0.051113,-11.677922,5.303794,326.698639,23.264080,-36.674129,0.719660,0.112257,0.071210
53.000000,12.710027,-6.624136,312.240204,15.959492,35.955814,2.053521,-0.115154,0.051113,-11.677922,5.303794,326.698639,23.264080,-36.674129,0.719660,0.112257,0.071210
54.000000,12.495659,-6.397621,312.626160,15.876411,35.893883,2.040941,-0.114814,0.050784,-11.678359,5.302267,327.062164,23.333332,-36.624992,0.719505,0.111982,0.071342
55.000000,12.496404,-6.395331,312.267548,15.945038,35.941982,2.040878,-0.115100,0.051062,-11.677922,5.303794,326.698639,23.264080,-36.674129,0.719660,0.112257,0.071210
56.000000,12.710027,-6.624136,312.240204,15.959492,35.955814,2.053521,-0.115154,0.051113,-11.454610,5.738662,326.694824,23.243690,-36.662006,0.761452,0.112221,0.071148
57.000000,12.708487,-6.626002,312.223175,15.820465,35.957512,2.053882,-0.115166,0.050670,-11.454610,5.738662,326.694824,23.243690,-36.662006,0.761452,0.112221,0.071148
58.000000,12.495522,-6.615036,312.642975,15.884964,35.892113,2.069933,-0.114802,0.050809,-11.458530,5.516187,326.692657,23.253853,-36.660557,0.731169,0.112217,0.071180
59.000000,12.490555,-6.622345,312.609344,15.889420,35.895660,2.011266,-0.114826,0.050828,-11.677922,5.303794,326.698639,23.264080,-36.674129,0.719660,0.112257,0.071210
60.000000,12.709282,-6.626427,312.598846,15.890865,35.907715,2.053584,-0.114868,0.050835,-11.673565,5.527797,326.337311,23.184669,-36.724716,0.750098,0.112536,0.071045
61.000000,12.714386,-6.401703,312.615662,15.877861,35.905941,2.083260,-0.114857,0.050790,-11.454865,5.521369,326.694427,23.254669,-36.663624,0.791535,0.112226,0.071182
62.000000,12.715349,-6.401348,312.985107,15.807625,35.954338,2.083229,-0.114876,0.050506,-11.458530,5.516187,326.692657,23.253853,-36.660557,0.731169,0.112217,0.071180
63.000000,12.714386,-6.401703,312.615662,15.877861,35.905941,2.083260,-0.114857,0.050790,-11.677668,5.521087,326.699066,23.253101,-36.672508,0.689578,0.112252,0.071176
64.000000,12.714386,-6.401703,312.615662,15.877861,35.905941,2.083260,-0.114857,0.050790,-11.674002,5.526269,326.700806,23.253922,-36.675575,0.749943,0.112260,0.071178
