Seq,1:Fx,1:Fy,1:Fz,1:Mx,1:My,1:Mz,1:COPx,1:COPy,2:Fx,2:Fy,2:Fz,2:Mx,2:My,2:Mz,2:COPx,2:COPy
47.000000,10.663880,-9.224798,321.700287,1.114132,32.622147,4.026806,-0.101405,0.003463,-8.871898,3.543302,348.893768,4.536088,-36.258854,0.067969,0.103925,0.013001
48.000000,10.662917,-9.225153,321.330872,1.184367,32.573750,4.026838,-0.101371,0.003686,-9.093634,3.548790,348.169708,4.534360,-36.173840,0.026248,0.103897,0.013023
49.000000,10.667614,-8.999401,320.984131,1.101722,32.522583,4.056449,-0.101321,0.003432,-9.090895,3.770346,347.804138,4.454041,-36.126270,0.056540,0.103870,0.012806
50.000000,10.437791,-9.007652,320.571472,1.177839,32.468201,4.040252,-0.101282,0.003674,-8.872736,3.768482,347.071533,4.454713,-36.115505,0.098148,0.104058,0.012835
51.000000,10.666651,-8.999756,320.614685,1.171957,32.474182,4.056480,-0.101287,0.003655,-9.094909,3.772441,346.710999,4.522229,-35.981350,0.056272,0.103779,0.013043
52.000000,10.661139,-9.223453,320.234375,1.115309,32.426563,4.026741,-0.101259,0.003483,-9.094472,3.773969,346.347504,4.452977,-36.030487,0.056427,0.104030,0.012857
53.000000,10.660732,-9.222425,319.870911,1.045660,32.377171,4.026676,-0.101219,0.003269,-9.097071,3.774558,345.617035,4.451993,-35.933517,0.056297,0.103969,0.012881
54.000000,10.441787,-9.216407,319.153320,1.183072,32.364815,3.984326,-0.101408,0.003707,-9.097071,3.774558,345.617035,4.451993,-35.933517,0.056297,0.103969,0.012881
55.000000,10.217706,-9.217911,319.508240,0.975996,32.306198,4.026734,-0.101112,0.003055,-9.098253,3.773641,345.249298,4.381837,-35.884502,0.056306,0.103938,0.012692
56.000000,10.441380,-9.215380,318.789795,1.113431,32.315422,3.984262,-0.101369,0.003493,-8.654341,3.992257,344.881561,4.442052,-35.816792,0.086541,0.103852,0.012880
57.000000,10.440972,-9.214352,318.426300,1.043782,32.266029,3.984198,-0.101330,0.003278,-9.096931,3.996706,344.521027,4.370694,-35.788982,0.086460,0.103880,0.012686
58.000000,10.440972,-9.214352,318.426300,1.043782,32.266029,3.984198,-0.101330,0.003278,-9.097906,3.997834,344.158112,4.299641,-35.643143,0.086558,0.103566,0.012493
59.000000,10.658736,-9.218788,318.046356,1.115464,32.229683,4.026547,-0.101336,0.003507,-9.099528,3.997294,343.790558,4.369710,-35.692013,0.086330,0.103819,0.012710
60.000000,10.440565,-9.213325,318.062805,0.974133,32.216637,3.984134,-0.101290,0.003063,-9.101873,4.215173,343.060516,4.357747,-35.593426,0.056118,0.103753,0.012703
61.000000,10.439465,-9.431094,317.710175,1.052915,32.166466,4.013157,-0.101245,0.003314,-8.879856,3.997416,343.059326,4.369176,-35.585793,0.044701,0.103731,0.012736
62.000000,10.215572,-9.431689,317.700562,1.054345,32.156940,4.055597,-0.101218,0.003319,-9.103106,4.000917,342.333923,4.368646,-35.596230,0.086217,0.103981,0.012761
63.000000,10.215165,-9.430661,317.337036,0.984700,32.107544,4.055533,-0.101178,0.003103,-9.104472,4.215762,342.330078,4.356763,-35.496456,0.055989,0.103691,0.012727
64.000000,10.438231,-9.213007,316.960388,1.044956,32.070438,3.984132,-0.101181,0.003297,-9.105452,4.218795,341.603882,4.356683,-35.497643,0.056005,0.103915,0.012754
65.000000,10.437028,-9.211555,316.221222,0.904911,32.070843,3.984365,-0.101419,0.002862,-8.664480,4.211902,341.960205,4.427136,-35.427296,0.055941,0.103601,0.012946
66.000000,10.442709,-8.985320,315.885620,1.101169,32.018967,4.013711,-0.101363,0.003486,-8.881859,4.441391,340.874817,4.345990,-35.392872,0.044659,0.103830,0.012750
67.000000,10.217935,-9.205621,316.251465,1.042518,31.959576,4.085207,-0.101057,0.003296,-8.881859,4.441391,340.874817,4.345990,-35.392872,0.044659,0.103830,0.012750
68.000000,10.217139,-9.205195,315.875793,0.972117,32.009369,4.085504,-0.101335,0.003078,-8.883274,4.442896,340.512115,4.415162,-35.344917,0.044520,0.103799,0.012966
69.000000,10.435302,-9.426360,314.777008,1.052904,31.970978,4.013292,-0.101567,0.003345,-8.883274,4.442896,340.512115,4.415162,-35.344917,0.044520,0.103799,0.012966
70.000000,10.435302,-9.426360,314.777008,1.052904,31.970978,4.013292,-0.101567,0.003345,-8.883274,4.442896,340.512115,4.415162,-35.344917,0.044520,0.103799,0.012966
71.000000,10.441201,-9.202062,315.169495,1.110300,31.919403,4.042670,-0.101277,0.003523,-8.664137,4.437998,340.505737,4.415910,-35.332966,0.086111,0.103766,0.012969
72.000000,10.441201,-9.202062,315.169495,1.110300,31.919403,4.042670,-0.101277,0.003523,-8.880770,4.666878,340.151581,4.474175,-35.298412,0.074665,0.103773,0.013153
73.000000,10.439999,-9.200609,314.430328,0.970255,31.919807,4.042904,-0.101516,0.003086,-8.881516,4.667488,339.420319,4.334771,-35.298534,0.074829,0.103997,0.012771
74.000000,10.216902,-9.201630,314.796387,1.042082,31.860489,4.085046,-0.101210,0.003310,-8.881931,4.885673,339.789276,4.532369,-35.248840,0.044444,0.103737,0.013339
75.000000,10.434864,-9.208698,314.402924,1.115343,31.825157,3.983970,-0.101224,0.003547,-8.881931,4.885673,339.789276,4.532369,-35.248840,0.044444,0.103737,0.013339
76.000000,10.434727,-9.426113,314.419739,1.123892,31.823387,4.012961,-0.101213,0.003574,-8.878010,5.108146,339.791443,4.522206,-35.250290,0.074727,0.103741,0.013309
77.000000,10.210835,-9.426708,314.410126,1.125322,31.813862,4.055402,-0.101186,0.003579,-8.658873,5.103248,339.785065,4.522958,-35.238338,0.116318,0.103708,0.013311
